Магазин;ГУИДМагазина;СкидкаНаценка;Номенклатура;ГУИДНоменклатуры;ХарактеристикаНоменклатуры;ГУИДХарактеристикиНоменклатуры;ЗначениеСкидкиНаценки;ДатаОкончания;ДатаНачала;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Кровать детская белый пр. СКВ 1200х600 Березка;16cf3c2a-d706-11e6-8162-005056977cd8;;;15;12.03.17;08.03.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Джемпер (кор.рукав) Coccodrillo;75cfdd34-d8cd-11e6-8162-005056977cd8;р.116, 60, 3-6;75cfdd38-d8cd-11e6-8162-005056977cd8;20;12.03.17;07.03.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Бюстгальтер Key;772818c2-c166-11e3-9698-005056977cd8;70АА, 68-72, 12+;772818c4-c166-11e3-9698-005056977cd8;30;05.03.17;25.02.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Комплект (шапка,шарф) Coccodrillo;1333c433-7ba9-11e4-96e3-0050569740d4;р.48;1333c435-7ba9-11e4-96e3-0050569740d4;50;31.03.17;27.02.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Сарафан Coccodrillo;2493b356-e11f-11e5-ac1b-0050569740d4;р.86-, 48, 1-3;2493b359-e11f-11e5-ac1b-0050569740d4;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Брюки Coccodrillo;5dd9a975-d8c8-11e6-8162-005056977cd8;р.146, 68, 7-12;5dd9a97b-d8c8-11e6-8162-005056977cd8;20;12.03.17;07.03.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Джемпер (кор.рукав) Coccodrillo;6a91de8b-d972-11e6-8162-005056977cd8;р.98, 52, 1-3;6a91de8d-d972-11e6-8162-005056977cd8;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Накладки на соски силиконовые защитные, большие CHICCO 2шт;ca4849d0-d56e-11e5-a62a-005056977cd8;;;25;28.02.17;01.02.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Платье Coccodrillo;72d406a9-4817-11e6-917c-005056977cd8;р.140, 68, 7-12;72d406ae-4817-11e6-917c-005056977cd8;20;12.03.17;07.03.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Жакет Coccodrillo;7f318846-4831-11e6-917c-005056977cd8;р.116, 60, 3-6;7f31884b-4831-11e6-917c-005056977cd8;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Каша Беби безмолочная гречка 200г;88139e34-173a-11e0-9abd-005056882284;;;20;28.02.17;20.02.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Брюки Coccodrillo;73f6c66c-dbc7-11e6-826a-0050569740d4;р.74, 44, 0-1;73f6c670-dbc7-11e6-826a-0050569740d4;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Джемпер Coccodrillo;5ccc7080-d972-11e6-826a-0050569740d4;р.134, 64, 7-12;5ccc7084-d972-11e6-826a-0050569740d4;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Жакет Coccodrillo;78f91405-e1e0-11e5-b84b-005056977cd8;р.122-, 60, 3-6;78f91407-e1e0-11e5-b84b-005056977cd8;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Санки;a06c1832-18fe-11e2-a90e-005056b60009;;;20;28.02.17;01.02.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Кофточка АГУ;48e42339-c604-11e3-9698-005056977cd8;р.50, 32, 0-1;48e4233b-c604-11e3-9698-005056977cd8;40;05.03.17;21.02.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Жакет Coccodrillo;c35f7f60-d897-11e6-8162-005056977cd8;р.104, 56, 3-6;c35f7f64-d897-11e6-8162-005056977cd8;20;12.03.17;07.03.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Куртка Coccodrillo;c86418f8-d97b-11e6-8162-005056977cd8;р.152, 76, 12+;c86418ff-d97b-11e6-8162-005056977cd8;20;12.03.17;07.03.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Игровой набор "Пингвин в домике" DigiBirds;a4e220f4-fd68-11e5-9d4f-005056977cd8;;;15;05.03.17;04.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Обувь повседневная: полуботинки RenBut;545a8141-ece1-11e4-aca8-005056977cd8;7-12, р.31, granat kratka-zolty;8312e48a-c35f-11e5-bc5b-005056977cd8;40;05.03.17;27.02.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Брюки Lemon;f6a42f51-7992-11e6-bc75-0050569740d4;р.140, 68, голубой, 7-12;f6a42f54-7992-11e6-bc75-0050569740d4;20;12.03.17;07.03.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Игрушка Зомби Страйк Ордовик HASBRO NERF;50cf4ca6-c121-11e6-b4f6-005056977cd8;;;20;08.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Джемпер Coccodrillo;7f318822-4831-11e6-917c-005056977cd8;р.86, 48, 1-3;7f318825-4831-11e6-917c-005056977cd8;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Джемпер Coccodrillo;7f318822-4831-11e6-917c-005056977cd8;р.98, 52, 1-3;7f318827-4831-11e6-917c-005056977cd8;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Простынь Забава розовый Баю-Бай 159х100;b9dfbfb5-dd42-11e6-8162-005056977cd8;;;10;31.03.17;01.03.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Легинсы Coccodrillo;5dd9a98f-d8c8-11e6-8162-005056977cd8;р.98, 52, 1-3;5dd9a992-d8c8-11e6-8162-005056977cd8;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Джемпер Coccodrillo;ce076db2-d97e-11e6-826a-0050569740d4;р.116, 60, 3-6;ce076db8-d97e-11e6-826a-0050569740d4;20;12.03.17;07.03.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Жилет Coccodrillo;d4677554-481c-11e6-ac1b-0050569740d4;р.122, 60, 3-6;d467755d-481c-11e6-ac1b-0050569740d4;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Комплект (ползунки,кофточка) АГУ 2пр;e20c42e5-03ab-11e1-ae23-005056b6000c;р.74, 44, 0-1;e20c42e7-03ab-11e1-ae23-005056b6000c;40;05.03.17;21.02.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Брюки Coccodrillo;96144f0e-dbcc-11e6-826a-0050569740d4;р.134, 64, 7-12;96144f12-dbcc-11e6-826a-0050569740d4;20;12.03.17;07.03.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Игрушка Playskool Моя первая кухня возьми с собой HASBRO PLAYSKOOL;65bb8d69-7668-11e6-8a3f-005056977cd8;;;20;08.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Юбка Coccodrillo;1eec0d5b-48c8-11e6-ac1b-0050569740d4;р.140, 68, 7-12;1eec0d60-48c8-11e6-ac1b-0050569740d4;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Каша Хайнц лакомая пшеничная персик, абрикос, вишенка 200г*15;4ba838b3-060f-11e2-afba-005056b60009;;;15;17.03.17;01.03.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Трусики послеродовые одноразовые гигиенические из нетканых материалов, р.44-46 CHICCO 4шт;f21e11c5-d624-11e5-a62a-005056977cd8;;;25;28.02.17;01.02.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Брюки Lemon;217d0890-799f-11e6-bc75-0050569740d4;р.146, 72, 60, коричневый, 7-12;217d0894-799f-11e6-bc75-0050569740d4;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Трусы (боксеры) Key;780b8065-06cb-11e6-b172-005056977cd8;р.122,128, 60-64, 3-6;780b8068-06cb-11e6-b172-005056977cd8;30;05.03.17;25.02.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Жакет Coccodrillo;83ff5248-d17c-11e5-a62a-005056977cd8;р.104-, 56, 3-6;83ff524a-d17c-11e5-a62a-005056977cd8;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Ползунки АГУ;681a4f4b-2fe1-11e2-8b37-005056977cd8;р.56-, 36, 0-1;681a4f4d-2fe1-11e2-8b37-005056977cd8;40;05.03.17;21.02.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Бутылочка д/кормления Natural AVENT 260мл (1шт.);bb5cdafc-2d6d-11e2-8b37-005056977cd8;;;15;31.03.17;14.03.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Брюки Coccodrillo;1f882687-4826-11e6-917c-005056977cd8;р.110, 56, 3-6;1f88268e-4826-11e6-917c-005056977cd8;20;12.03.17;07.03.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Легинсы Coccodrillo;73f6c67b-dbc7-11e6-826a-0050569740d4;р.62, 40, 0-1;73f6c67d-dbc7-11e6-826a-0050569740d4;20;12.03.17;07.03.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Конструктор Мик-О-Мик Лодка малая;d7fd310b-c64e-11e5-8314-005056977cd8;;;20;31.03.17;01.03.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Джемпер Coccodrillo;503c3e19-d96a-11e6-8162-005056977cd8;р.104, 56, 3-6;503c3e1d-d96a-11e6-8162-005056977cd8;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Джемпер (кор.рукав) Coccodrillo;2abc1294-d956-11e6-8162-005056977cd8;р.122, 60, 3-6;2abc1296-d956-11e6-8162-005056977cd8;20;12.03.17;07.03.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Джемпер (без рукавов) Coccodrillo;7b296817-2341-11e6-b3c3-005056977ec5;р.134, 64, 7-12;7b29681b-2341-11e6-b3c3-005056977ec5;20;12.03.17;07.03.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Обувь повседневная: полуботинки RenBut;545a8141-ece1-11e4-aca8-005056977cd8;7-12, р.33, granat kratka-zolty;8312e48c-c35f-11e5-bc5b-005056977cd8;40;05.03.17;27.02.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Джемпер Sofija;a7952327-1f6f-11e3-9f55-005056977cd8;р.80-, 48;a7952329-1f6f-11e3-9f55-005056977cd8;40;05.03.17;21.02.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Кровать детская 325 медовый 1200х600 Фея;b6f8f611-ba90-11e5-bc5b-005056977cd8;;;15;12.03.17;08.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Костюм (жакет,брюки) Lemon;08535bc4-8094-11e6-ae57-005056977cd8;р.158, 80, 69, черный, 12+;08535bcc-8094-11e6-ae57-005056977cd8;20;12.03.17;07.03.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;П/ботинки Lemon;a1891a62-652a-11e6-a7d2-005056977cd8;7-12, р.35, черный-фуксия;a1891a6c-652a-11e6-a7d2-005056977cd8;40;05.03.17;27.02.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Джемпер Coccodrillo;27223247-4808-11e6-917c-005056977cd8;р.146, 68, 7-12;2722324d-4808-11e6-917c-005056977cd8;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Кукла поющая Эльза Disney Princess HASBRO;6fb027f3-c133-11e6-b4f6-005056977cd8;;;20;08.03.17;07.03.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Платье Coccodrillo;83856d0b-d095-11e5-a62a-005056977cd8;р.68, 44, 0-1;66c6bbdc-d0a0-11e5-a62a-005056977cd8;20;12.03.17;07.03.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Игровой набор "Пожарная машина" HASBRO PLAY-DOH;1eb15f3f-320a-11e6-ac1b-0050569740d4;;;20;08.03.17;07.03.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Жилет Coccodrillo;d4677554-481c-11e6-ac1b-0050569740d4;р.110, 56, 3-6;d467755b-481c-11e6-ac1b-0050569740d4;20;12.03.17;07.03.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Джемпер Coccodrillo;27223247-4808-11e6-917c-005056977cd8;р.140, 68, 7-12;2722324c-4808-11e6-917c-005056977cd8;20;12.03.17;07.03.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Комплект Дружба бежевый (пододеяльник, наволочка, простыня на рез., бампер) Баю-Бай;b0825e89-dbe8-11e6-9833-005056977ec5;;;10;31.03.17;01.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Каша Хайнц многозерновая йогуртная банан, клубника 200г*8;966b616f-173a-11e0-9abd-005056882284;;;15;17.03.17;01.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Брюки Coccodrillo;f8f7fbd9-d964-11e6-826a-0050569740d4;р.92, 52, 1-3;f8f7fbdd-d964-11e6-826a-0050569740d4;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Пустышка Physio Comfort силиконовая "Нежность" CHICCO 2шт;7c606800-ecd5-11e5-b84b-005056977cd8;;;20;31.03.17;14.03.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Джемпер Coccodrillo;6167c4fe-cfd2-11e5-a62a-005056977cd8;р.140, 68, 7-12;6167c503-cfd2-11e5-a62a-005056977cd8;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Кофточка АГУ;e20c42c4-03ab-11e1-ae23-005056b6000c;р.68, 44, 0-1;e20c42c6-03ab-11e1-ae23-005056b6000c;40;05.03.17;21.02.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Комплект Улыбка розовый (пододеяльник, наволочка, простыня) Баю-Бай;9c1a2fe0-dbd7-11e6-9833-005056977ec5;;;20;28.02.17;01.02.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Джемпер (кор.рукав) Coccodrillo;503c3e20-d96a-11e6-8162-005056977cd8;р.80, 48, 1-3;503c3e22-d96a-11e6-8162-005056977cd8;20;12.03.17;07.03.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Пустышка Physio Comfort силиконовая "Коала" CHICCO 1шт;7c6067f8-ecd5-11e5-b84b-005056977cd8;;;25;28.02.17;01.02.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Коляска STR QT DUO SPORT LUXE GRACO;6d3a6869-5dba-11e4-b3a2-0050569740d4;;;15;12.03.17;08.03.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Конструктор Город Глубоководный скутер LEGO;1b64c53d-4b0d-11e5-a2ca-005056977ec5;;;40;16.04.17;22.02.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Новая цена;Пустышка анатомическая латексная BabyOno;bdb898a8-425d-11e5-a4ab-005056977cd8;;;2,34;28.02.17;01.02.17;
